TotalGHGEmissions,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,LargestPropertyUseTypeGFA,BuildingType,Neighborhood,PrimaryPropertyType,BuildingAge,SteamUse,Electricity,NaturalGas,ENERGYSTARScore
42.66,1.0,2,21900,0,RETAIL STORE,21900.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,62,0,1,1,40.0
1.6,1.0,1,16300,0,DISTRIBUTION CENTER,65164.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,64,0,1,1,100.0
9.67,1.0,1,33462,0,NON-REFRIGERATED WAREHOUSE,33462.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,52,0,1,0,1.0
44.68,1.0,1,35310,0,OTHER,10471.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,64,0,1,1,
32.44,1.0,3,36140,0,OTHER,34733.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,54,0,1,0,
298.91,1.0,2,47963,21384,OTHER - MALL,29640.0,NONRESIDENTIAL,DOWNTOWN,OTHER,25,0,1,1,
14.37,1.0,1,23903,0,NON-REFRIGERATED WAREHOUSE,18350.0,NONRESIDENTIAL,DOWNTOWN,WAREHOUSE,86,0,1,1,65.0
23.52,1.0,3,22522,0,SELF-STORAGE FACILITY,22522.0,NONRESIDENTIAL,NORTHEAST,SELF-STORAGE FACILITY,69,0,1,1,
23.84,1.0,4,38959,0,SELF-STORAGE FACILITY,38959.0,NONRESIDENTIAL,NORTHEAST,SELF-STORAGE FACILITY,20,0,1,1,
8.49,1.0,2,25955,0,NON-REFRIGERATED WAREHOUSE,14150.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,88,0,1,0,
78.19,1.0,4,46100,0,K-12 SCHOOL,46100.0,CAMPUS,EAST,K-12 SCHOOL,93,1,1,1,75.0
28.78,1.0,2,21936,0,WORSHIP FACILITY,21936.0,NONRESIDENTIAL,NORTHWEST,WORSHIP FACILITY,65,0,1,1,96.0
41.96,1.0,1,25406,0,"PERSONAL SERVICES (HEALTH/BEAUTY, DRY CLEANING, ETC)",25406.0,NONRESIDENTIAL,NORTH,OTHER,56,0,1,1,
6.3,1.0,2,23250,0,OFFICE,22014.0,NONRESIDENTIAL,SOUTHEAST,SMALL- AND MID-SIZED OFFICE,49,0,1,0,55.0
120.72,1.0,1,30000,0,NON-REFRIGERATED WAREHOUSE,30000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1,32.0
49.53,1.0,1,45036,0,NON-REFRIGERATED WAREHOUSE,21110.0,NONRESIDENTIAL COS,GREATER DUWAMISH,WAREHOUSE,54,0,1,1,
64.79,1.0,1,51410,0,K-12 SCHOOL,51410.0,SPS-DISTRICT K-12,SOUTHWEST,K-12 SCHOOL,54,0,1,1,87.0
449.59,1.0,39,1074552,112124,MULTIFAMILY HOUSING,311521.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,7,0,1,1,65.0
588.25,1.0,2,122679,0,COLLEGE/UNIVERSITY,101035.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,UNIVERSITY,57,0,1,1,
3768.66,14.0,2,537000,0,COLLEGE/UNIVERSITY,533826.0,CAMPUS,MAGNOLIA / QUEEN ANNE,UNIVERSITY,71,0,1,1,
14.64,1.0,4,23022,0,OFFICE,23022.0,NONRESIDENTIAL,NORTH,SMALL- AND MID-SIZED OFFICE,36,0,1,1,78.0
17.22,1.0,1,27263,0,REFRIGERATED WAREHOUSE,22000.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,49,0,1,0,
125.59,1.0,1,31569,0,NON-REFRIGERATED WAREHOUSE,33000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,54,0,1,1,12.0
1.24,1.0,1,22509,0,NON-REFRIGERATED WAREHOUSE,22509.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,60,0,1,0,57.0
36.82,1.0,1,39984,0,NON-REFRIGERATED WAREHOUSE,31184.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,60,0,1,1,75.0
94.85,1.0,2,73769,0,K-12 SCHOOL,73769.0,SPS-DISTRICT K-12,EAST,K-12 SCHOOL,91,0,1,1,92.0
27.93,1.0,1,26440,0,WORSHIP FACILITY,26440.0,NONRESIDENTIAL,EAST,WORSHIP FACILITY,110,0,1,1,91.0
24.63,1.0,1,43578,0,K-12 SCHOOL,45370.0,SPS-DISTRICT K-12,NORTHEAST,K-12 SCHOOL,55,0,1,1,83.0
29.44,1.0,2,28800,0,SELF-STORAGE FACILITY,28800.0,NONRESIDENTIAL,GREATER DUWAMISH,SELF-STORAGE FACILITY,60,0,1,1,
28.64,4.0,2,28500,0,K-12 SCHOOL,31100.0,NONRESIDENTIAL,CENTRAL,K-12 SCHOOL,7,0,1,1,92.0
97.27,1.0,2,26519,0,RESTAURANT,13592.0,NONRESIDENTIAL,LAKE UNION,RESTAURANT,38,0,1,1,
515.71,1.0,2,34639,15402,RESTAURANT,23373.0,NONRESIDENTIAL,LAKE UNION,MIXED USE PROPERTY,28,0,1,1,
116.94,1.0,2,26300,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,26300.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,OTHER,95,0,1,1,
226.81,1.0,2,34072,0,RESTAURANT,34072.0,NONRESIDENTIAL,LAKE UNION,RESTAURANT,54,0,1,1,
5.86,1.0,3,23355,0,OFFICE,21915.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,67,0,1,0,77.0
101.21,1.0,4,30840,0,OFFICE,29255.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,SMALL- AND MID-SIZED OFFICE,51,0,1,1,30.0
10.99,1.0,1,20332,0,OTHER,20332.0,NONRESIDENTIAL,NORTHEAST,OTHER,70,0,1,1,
13.09,1.0,1,21850,0,WORSHIP FACILITY,21850.0,NONRESIDENTIAL,CENTRAL,WORSHIP FACILITY,116,0,1,1,100.0
34.62,1.0,4,32282,6985,MULTIFAMILY HOUSING,12600.0,NONRESIDENTIAL,NORTHEAST,MIXED USE PROPERTY,19,0,1,1,
66.32,1.0,13,307557,83064,OFFICE,162422.0,NONRESIDENTIAL,DOWNTOWN,LARGE OFFICE,33,0,1,0,
11.85,1.0,2,28309,0,SELF-STORAGE FACILITY,28309.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,SELF-STORAGE FACILITY,98,0,1,1,
122.0,1.0,4,45500,0,HOTEL,45500.0,NONRESIDENTIAL,DOWNTOWN,HOTEL,102,1,1,1,77.0
14.35,1.0,5,38376,0,OFFICE,29258.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,0,
46.53,1.0,4,42804,0,OFFICE,24120.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,1,
223.36,1.0,5,57600,0,RESIDENCE HALL/DORMITORY,27600.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,11,0,1,1,
18.76,1.0,4,33300,0,OFFICE,26639.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,1,
7.05,1.0,3,22200,0,OTHER,22200.0,NONRESIDENTIAL,DOWNTOWN,OTHER,116,0,1,1,
50.05,1.0,2,29498,0,NON-REFRIGERATED WAREHOUSE,19749.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,WAREHOUSE,48,0,1,1,
3.25,1.0,1,23050,0,NON-REFRIGERATED WAREHOUSE,23050.0,NONRESIDENTIAL,LAKE UNION,WAREHOUSE,78,0,1,0,27.0
22.09,1.0,4,48350,0,NON,0.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,8,0,1,0,45.0
20.66,1.0,1,46059,0,RETAIL STORE,46000.0,NONRESIDENTIAL,NORTHEAST,RETAIL STORE,86,0,1,1,82.0
6.53,1.0,2,23595,0,MEDICAL OFFICE,23595.0,NONRESIDENTIAL,NORTHEAST,MEDICAL OFFICE,46,0,1,1,72.0
34.08,1.0,3,28142,0,OFFICE,28142.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,1,1,1,96.0
124.59,1.0,3,28760,0,OFFICE,12314.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,1,1,1,
13.69,1.0,4,39030,0,OFFICE,32001.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,114,0,1,1,99.0
63.81,1.0,3,47215,0,OFFICE,23659.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,107,0,1,1,58.0
69.53,1.0,2,61580,27000,OTHER,36280.0,NONRESIDENTIAL COS,EAST,OTHER,90,0,1,1,
25.53,1.0,3,30720,0,OFFICE,29720.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,99,0,1,1,
2.88,1.0,2,20640,0,RETAIL STORE,9750.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,100,0,1,0,
9.29,1.0,2,34914,0,RETAIL STORE,14983.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,104,0,1,0,
17.79,1.0,3,20897,0,OFFICE,10228.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,110,0,1,1,
2.35,1.0,2,36940,0,RETAIL STORE,36940.0,NONRESIDENTIAL,EAST,RETAIL STORE,100,0,1,0,100.0
20.76,1.0,3,22866,0,OFFICE,22866.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,103,0,1,1,
18.19,1.0,1,30240,0,RETAIL STORE,32205.0,NONRESIDENTIAL,EAST,RETAIL STORE,96,0,1,1,78.0
35.4,1.0,2,28586,0,OTHER,27022.0,NONRESIDENTIAL,NORTHEAST,OTHER,54,0,1,0,
190.45,1.0,3,28800,0,HOTEL,21600.0,NONRESIDENTIAL,DOWNTOWN,HOTEL,108,0,1,1,
29.21,1.0,3,28800,0,NON,0.0,NONRESIDENTIAL,DOWNTOWN,RESTAURANT,103,0,1,1,
25.14,1.0,3,35202,0,OFFICE,24227.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,37,0,1,0,2.0
183.79,1.0,6,95117,26082,SENIOR CARE COMMUNITY,69035.0,NONRESIDENTIAL,EAST,SENIOR CARE COMMUNITY,47,0,1,1,1.0
5.66,1.0,2,24600,0,WORSHIP FACILITY,24600.0,NONRESIDENTIAL,EAST,WORSHIP FACILITY,106,0,1,1,69.0
65.05,1.0,1,48850,0,WORSHIP FACILITY,28725.0,NONRESIDENTIAL,EAST,WORSHIP FACILITY,116,1,1,1,
14.21,1.0,3,54863,0,HOSPITAL (GENERAL MEDICAL & SURGICAL),109726.0,NONRESIDENTIAL,SOUTHWEST,HOSPITAL,55,0,1,0,100.0
65.89,1.0,1,25000,0,NON-REFRIGERATED WAREHOUSE,13393.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,52,0,1,1,
8.61,1.0,1,25000,0,NON-REFRIGERATED WAREHOUSE,24000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1,
26.56,1.0,1,22622,0,MANUFACTURING/INDUSTRIAL PLANT,23000.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,89,0,1,1,
17.41,1.0,3,27544,0,OFFICE,22365.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,99,0,1,1,94.0
10.31,1.0,7,47415,0,OFFICE,25884.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,27,0,1,0,
95.38,1.0,3,22960,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,22960.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,OTHER,55,0,1,1,
393.07,1.0,1,44739,0,SUPERMARKET/GROCERY STORE,44739.0,NONRESIDENTIAL,EAST,SUPERMARKET / GROCERY STORE,18,0,1,1,17.0
120.86,1.0,1,22778,0,RETAIL STORE,21194.0,NONRESIDENTIAL,NORTHEAST,MIXED USE PROPERTY,68,0,1,1,
37.28,1.0,2,21562,0,WORSHIP FACILITY,21052.0,NONRESIDENTIAL,BALLARD,WORSHIP FACILITY,60,0,1,1,20.0
62.51,1.0,1,25753,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,25753.0,NONRESIDENTIAL,CENTRAL,OTHER,57,0,1,1,
861.85,1.0,3,71280,0,OTHER - RECREATION,71280.0,NONRESIDENTIAL,EAST,OTHER,88,0,1,1,
69.18,1.0,3,38297,0,K-12 SCHOOL,38297.0,SPS-DISTRICT K-12,EAST,K-12 SCHOOL,91,0,1,1,85.0
792.6,1.0,16,153312,0,SENIOR CARE COMMUNITY,148590.0,NONRESIDENTIAL,EAST,SENIOR CARE COMMUNITY,53,0,1,1,51.0
393.29,1.0,19,1206670,201857,OFFICE,319361.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,7,0,1,1,87.0
22.38,1.0,1,24200,0,WORSHIP FACILITY,24200.0,NONRESIDENTIAL,SOUTHEAST,WORSHIP FACILITY,48,0,1,1,73.0
49.79,1.0,4,23513,2211,RESIDENCE HALL/DORMITORY,15200.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,RESIDENCE HALL,35,0,1,1,
18.81,1.0,3,66610,0,SELF-STORAGE FACILITY,66720.0,NONRESIDENTIAL,DELRIDGE,SELF-STORAGE FACILITY,22,0,1,1,
58.79,1.0,1,36000,0,OTHER,34000.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,66,0,1,1,
55.06,1.0,2,23222,0,K-12 SCHOOL,15006.0,NONRESIDENTIAL,NORTHWEST,K-12 SCHOOL,78,0,1,1,62.0
91.69,1.0,2,24476,0,FITNESS CENTER/HEALTH CLUB/GYM,7501.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,92,0,1,1,
28.07,1.0,2,24750,0,RETAIL STORE,19240.0,NONRESIDENTIAL,EAST,RETAIL STORE,106,0,1,1,
121.63,1.0,3,60000,0,K-12 SCHOOL,48783.0,NONRESIDENTIAL,EAST,K-12 SCHOOL,112,0,1,1,52.0
17.31,1.0,2,46560,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,46560.0,NONRESIDENTIAL,EAST,OTHER,62,0,1,1,
10.04,1.0,3,30408,0,BANK BRANCH,25000.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,OTHER,36,0,1,0,61.0
34.03,1.0,3,30109,0,OFFICE,28400.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,SMALL- AND MID-SIZED OFFICE,96,0,1,1,89.0
47.18,1.0,2,39929,0,K-12 SCHOOL,39929.0,SPS-DISTRICT K-12,SOUTHWEST,K-12 SCHOOL,52,0,1,1,82.0
38.59,1.0,2,25481,0,OFFICE,25481.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,SMALL- AND MID-SIZED OFFICE,56,0,1,1,92.0
717.93,1.0,1,141297,0,SENIOR CARE COMMUNITY,141297.0,NONRESIDENTIAL,SOUTHEAST,SENIOR CARE COMMUNITY,49,0,1,1,76.0
35.99,1.0,2,27788,0,OFFICE,32610.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,104,0,1,1,73.0
58.52,1.0,4,41704,8584,HOTEL,41704.0,NONRESIDENTIAL,NORTHWEST,HOTEL,26,0,1,1,73.0
22.33,1.0,2,22324,0,NON-REFRIGERATED WAREHOUSE,21000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,75,0,1,1,53.0
39.65,1.0,2,31360,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,32000.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,70,0,1,1,
46.01,1.0,1,30496,0,RETAIL STORE,14344.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,69,0,1,1,
12.57,1.0,3,27600,0,OFFICE,13175.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,94,0,1,1,84.0
203.21,1.0,2,55974,0,SENIOR CARE COMMUNITY,56000.0,NONRESIDENTIAL,NORTHWEST,SENIOR CARE COMMUNITY,55,0,1,1,98.0
60.2,1.0,2,52901,0,K-12 SCHOOL,52901.0,SPS-DISTRICT K-12,GREATER DUWAMISH,K-12 SCHOOL,45,0,1,1,75.0
70.92,1.0,1,22583,0,SENIOR CARE COMMUNITY,22583.0,NONRESIDENTIAL,NORTH,SENIOR CARE COMMUNITY,62,0,1,1,95.0
16.07,1.0,3,31686,7358,OFFICE,25927.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,19,0,1,0,35.0
5.02,1.0,3,26694,6034,OFFICE,24914.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,35,0,1,0,92.0
1.59,1.0,1,29400,0,NON-REFRIGERATED WAREHOUSE,25000.0,NONRESIDENTIAL,NORTHWEST,WAREHOUSE,44,0,1,0,69.0
41.88,1.0,3,22452,0,HOTEL,22452.0,NONRESIDENTIAL,GREATER DUWAMISH,HOTEL,24,0,1,1,85.0
11.02,1.0,2,25767,0,BANK BRANCH,17434.0,NONRESIDENTIAL,NORTHEAST,OTHER,104,0,1,0,22.0
38.21,1.0,4,33910,0,RETAIL STORE,14585.0,NONRESIDENTIAL,NORTHEAST,RETAIL STORE,63,0,1,1,75.0
87.41,1.0,2,78401,0,WORSHIP FACILITY,62400.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,89,0,1,1,
48.13,1.0,2,78716,0,NON-REFRIGERATED WAREHOUSE,41275.0,NONRESIDENTIAL,LAKE UNION,WAREHOUSE,37,0,1,1,38.0
69.2,1.0,2,33300,0,K-12 SCHOOL,30740.0,NONRESIDENTIAL,LAKE UNION,K-12 SCHOOL,106,0,1,1,92.0
226.73,1.0,1,28808,0,SUPERMARKET/GROCERY STORE,31174.0,NONRESIDENTIAL,LAKE UNION,SUPERMARKET / GROCERY STORE,59,0,1,1,29.0
7.67,1.0,1,27966,7004,OFFICE,20962.0,NONRESIDENTIAL,NORTHEAST,SMALL- AND MID-SIZED OFFICE,59,0,1,0,58.0
156.18,1.0,1,26226,0,SUPERMARKET/GROCERY STORE,25828.0,NONRESIDENTIAL,NORTHEAST,SUPERMARKET / GROCERY STORE,66,0,1,1,37.0
8.09,1.0,2,34948,15755,BANK BRANCH,19183.0,NONRESIDENTIAL,NORTHEAST,MIXED USE PROPERTY,40,0,1,0,17.0
43.21,1.0,3,37639,9999,OFFICE,20434.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,18,0,1,0,
6.14,1.0,4,22840,0,OFFICE,18400.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,0,64.0
9.72,1.0,1,21420,0,MUSEUM,10420.0,NONRESIDENTIAL,DOWNTOWN,OTHER,116,0,1,1,
4.76,1.0,1,20880,0,OFFICE,20880.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,0,94.0
18.62,1.0,3,26000,0,OFFICE,13000.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,50,0,1,1,
43.91,1.0,3,38675,0,OFFICE,12100.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,1,
185.33,1.0,4,49951,0,OFFICE,32039.0,NONRESIDENTIAL COS,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,87,1,1,1,
19.81,1.0,2,25880,0,MEDICAL OFFICE,25880.0,NONRESIDENTIAL,SOUTHEAST,MEDICAL OFFICE,6,0,1,1,8.0
37.43,1.0,3,41013,0,WORSHIP FACILITY,32098.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,89,0,1,1,
53.88,1.0,2,21075,0,SOCIAL/MEETING HALL,18075.0,NONRESIDENTIAL,NORTHEAST,OTHER,12,0,1,1,
47.03,1.0,3,46485,0,WORSHIP FACILITY,63922.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,66,0,1,1,83.0
28.46,1.0,4,56896,0,OFFICE,40768.0,NONRESIDENTIAL,NORTHWEST,SMALL- AND MID-SIZED OFFICE,51,0,1,1,96.0
14.79,1.0,2,27500,0,WORSHIP FACILITY,27500.0,NONRESIDENTIAL,NORTHWEST,WORSHIP FACILITY,38,0,1,1,60.0
3.78,1.0,2,36630,0,OFFICE,22000.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,86,0,1,0,90.0
60.93,1.0,3,26830,0,OFFICE,16838.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,1,
7.69,1.0,5,41920,0,OFFICE,41920.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,110,0,1,0,95.0
26.94,1.0,5,36879,0,OFFICE,44000.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,111,0,1,1,92.0
35.72,1.0,6,29820,0,OTHER - LODGING/RESIDENTIAL,29820.0,NONRESIDENTIAL,DOWNTOWN,OTHER,112,0,1,1,
7.52,1.0,2,33640,0,OFFICE,27322.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,111,0,1,0,70.0
10.92,1.0,4,43484,0,NON-REFRIGERATED WAREHOUSE,26416.0,NONRESIDENTIAL,DOWNTOWN,WAREHOUSE,110,0,1,0,18.0
6.84,1.0,3,22480,0,OFFICE,10800.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,116,0,1,0,
173.67,1.0,4,33018,0,HOTEL,23193.0,NONRESIDENTIAL,DOWNTOWN,HOTEL,91,0,1,1,49.0
11.18,1.0,2,26510,0,OFFICE,30800.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,46,0,1,1,91.0
6.76,1.0,1,40028,0,NON-REFRIGERATED WAREHOUSE,33222.0,NONRESIDENTIAL,LAKE UNION,WAREHOUSE,78,0,1,1,80.0
15.25,1.0,3,44510,18228,OFFICE,26282.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,9,0,1,0,23.0
20.96,1.0,1,21624,0,WORSHIP FACILITY,21624.0,NONRESIDENTIAL,NORTH,WORSHIP FACILITY,62,0,1,1,90.0
72.69,1.0,1,42239,0,K-12 SCHOOL,48799.0,SPS-DISTRICT K-12,NORTHWEST,K-12 SCHOOL,46,0,1,1,83.0
30.22,1.0,3,51360,0,K-12 SCHOOL,51026.0,SPS-DISTRICT K-12,NORTHWEST,K-12 SCHOOL,91,0,1,1,89.0
32.42,1.0,3,21600,0,OFFICE,11600.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,23,0,1,1,
20.78,1.0,3,20620,0,MULTIFAMILY HOUSING,10060.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,107,0,1,1,
53.25,1.0,5,40552,0,HOTEL,40552.0,NONRESIDENTIAL,DOWNTOWN,HOTEL,106,0,1,1,99.0
10.04,1.0,3,31432,0,OFFICE,23059.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,107,0,1,0,
6.73,1.0,2,24550,0,RETAIL STORE,13500.0,NONRESIDENTIAL,DOWNTOWN,RETAIL STORE,99,0,1,1,100.0
47.78,1.0,2,61052,0,K-12 SCHOOL,61052.0,SPS-DISTRICT K-12,LAKE UNION,K-12 SCHOOL,16,0,1,1,80.0
34.61,1.0,3,25864,0,SOCIAL/MEETING HALL,13364.0,NONRESIDENTIAL,CENTRAL,OTHER,108,0,1,1,
42.71,1.0,3,20686,0,OTHER - LODGING/RESIDENTIAL,20686.0,NONRESIDENTIAL,NORTHEAST,OTHER,92,0,1,1,
4.45,1.0,3,22124,0,RESIDENCE HALL/DORMITORY,22124.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,87,0,1,0,82.0
65.95,1.0,3,27487,0,RESIDENCE HALL/DORMITORY,27487.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,90,0,1,1,82.0
53.65,1.0,4,23616,0,RESIDENCE HALL/DORMITORY,23616.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,90,0,1,1,55.0
6.96,1.0,3,33448,0,RESIDENCE HALL/DORMITORY,33448.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,40,0,1,0,78.0
81.24,1.0,2,29508,7120,OTHER - RECREATION,11074.0,NONRESIDENTIAL COS,EAST,MIXED USE PROPERTY,11,0,1,1,
249.46,1.0,2,74840,0,SENIOR CARE COMMUNITY,74840.0,NONRESIDENTIAL,CENTRAL,SENIOR CARE COMMUNITY,29,0,1,1,48.0
104.74,1.0,3,20992,0,PERFORMING ARTS,24600.0,NONRESIDENTIAL COS,CENTRAL,OTHER,103,0,1,1,
55.23,1.0,2,22344,0,K-12 SCHOOL,22344.0,NONRESIDENTIAL,CENTRAL,K-12 SCHOOL,91,0,1,1,40.0
96.2,1.0,3,31900,0,COLLEGE/UNIVERSITY,26000.0,NONRESIDENTIAL,EAST,UNIVERSITY,95,0,1,1,
56.25,1.0,2,29417,0,OTHER - RECREATION,18489.0,NONRESIDENTIAL COS,BALLARD,OTHER,66,0,1,1,
9.23,1.0,3,49299,0,OFFICE,24099.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,107,0,1,0,
404.21,1.0,1,31841,0,SUPERMARKET/GROCERY STORE,30899.0,NONRESIDENTIAL,SOUTHWEST,SUPERMARKET / GROCERY STORE,19,0,1,1,
78.36,1.0,2,21036,0,PARKING,11021.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,28,0,1,1,
39.4,1.0,2,32928,0,PARKING,24288.0,NONRESIDENTIAL,NORTHEAST,MIXED USE PROPERTY,17,0,1,0,9.0
83.76,1.0,2,54943,0,K-12 SCHOOL,57247.0,SPS-DISTRICT K-12,NORTHEAST,K-12 SCHOOL,88,0,1,1,94.0
29.7,1.0,1,44476,0,NON-REFRIGERATED WAREHOUSE,41256.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1,33.0
27.06,1.0,1,35017,0,OFFICE,19785.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,47,0,1,1,66.0
60.83,1.0,3,29084,0,RESIDENCE HALL/DORMITORY,26000.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,66,0,1,1,66.0
19.28,1.0,2,22952,0,WORSHIP FACILITY,22962.0,NONRESIDENTIAL,SOUTHEAST,WORSHIP FACILITY,53,0,1,1,98.0
19.14,1.0,1,21040,0,NON-REFRIGERATED WAREHOUSE,21040.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,40,0,1,1,43.0
46.61,1.0,2,28032,0,NON-REFRIGERATED WAREHOUSE,30000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,65,0,1,1,52.0
20.46,1.0,1,25620,0,DISTRIBUTION CENTER,25620.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,42,0,1,1,82.0
11.38,1.0,3,33238,0,NON-REFRIGERATED WAREHOUSE,33238.0,NONRESIDENTIAL,DOWNTOWN,WAREHOUSE,24,0,1,0,14.0
